study_time_hours,exam_result
3.4,61.2
7.28,77.5
1.08,38.5
1.17,43.4
3.5,76.4
7.23,91.4
7.42,96.8
7.61,90
1.02,57.5
5.64,85.2
5.18,64.1
0.24,35
5.38,60.6
5.58,50.3
5.25,46.3
1.73,49.3
2.66,41
4.43,67
1.11,39.7
1.27,29.8
5.59,84.5
1.33,35.4
0.13,35.5
1.48,37.8
0.6,32.4
2.26,40.5
6.08,93.2
6.29,76.3
0.57,31.1
4.56,66.2
0.7,35.4
1.5,56.3
6.27,75.7
7.78,90.7
2.17,80.3
6.21,84.6
2.74,49.9
6.28,66
4.56,79.1
4.37,73
6.47,85.5
5.57,76.8
7.77,79.1
2.9,77.5
7.64,89.7
6.62,84.1
3.95,56.4
4.01,77.7
7.22,97.2
4.7,73.4
2.7,51.1
0.33,40.4
2.4,22
1.74,73.4
1.03,21.1
5.38,69.1
3.17,51
0.76,42.6
2.62,72.7
1.12,75.2
4.79,47.7
3.42,39.9
7.47,77.1
4.87,86.6
6.12,94.3
2.68,77.1
6.04,73.2
5.88,76.2
7.91,75.6
5.29,69.2
7.33,100
6.94,61.7
7.35,96
4.59,78.6
1.79,26.7
4.68,98.4
7.37,71.1
7.78,89.5
7.57,67.8
3.53,35.9
6.43,72.4
3.91,62.3
5.53,74.2
3.45,41.5
2.42,70.3
3.54,64.4
2.46,64.4
3.39,55.3
5.42,66.8
1.61,32.8
5.41,70.6
0.59,50.6
0.08,78.5
1.86,59.7
1.62,34.7
6.67,63.8
6.05,83.6
5.33,89.7
5.65,83.9
5.3,81.5
6.61,95.2
4.27,52.8
0.14,40.3
6.91,100
3.76,70.3
7.43,69.9
7.14,89.1
3.19,79.9
7.46,100
0.47,53.7
5.3,92.2
5.45,84.9
6.72,82.3
3.77,63.9
1.92,37.5
0.35,57.3
3.74,60.6
3.63,64
2.85,56
5.09,58.9
4.25,50
0.92,37.3
0.38,35.2
7.13,89.3
5.94,34.3
3.71,46.9
3.97,59.5
0.92,44.8
2.11,53.3
6.6,98.2
1.01,19.599
0.83,23.6
4.47,36.3
6.72,72.2
3.03,62.9
5.17,100
7.22,90.6
7.13,72.9
3.74,53.1
2.36,60.5
4.59,73.8
7.39,86.5
5.45,88.2
7.64,93.2
4.63,75.8
0.17,49
3.58,47.6
7.23,83.4
0.27,57.9
4.94,83.4
3.02,39.3
3.23,50.3
4.54,63.7
3.29,40
7.36,81.3
2.43,48.4
6.07,83.7
0.74,24.3
2.66,67.1
1.26,49.2
1.76,61.2
4.52,76.3
2.74,59.7
0.39,40.8
6.91,87.5
5.4,79.6
7.64,71.5
6.4,84.4
4.47,82.2
3.68,45.6
7.57,99.9
3.39,72.5
4.36,69.2
2.67,50.7
2.25,69.4
6.76,51.8
1.98,37.6
1.15,41.7
5.82,65
6.73,62.5
7.42,95.3
5.34,45.6
2.79,52.5
4.09,57.3
1.49,54.1
1.7,51.1
7.17,80.1
6.79,100
2.23,29.8
3.04,54.1
7.67,70
3.14,65.1
2.62,63.2
1.6,51.4
3.26,63
2.91,28.5
5.88,98.2
2.78,41.3
3.67,72.3
2.57,58.3
2.56,55.5
2.01,56.8
3.98,77.5
3.43,73.5
0.46,47.1
7.44,72.5
2.79,48
6.06,80.2
7.26,73.2
0.09,24.2
0.99,66.6
1.52,62.9
7.09,91.5
4.37,66.9
2.49,58.6
0.35,46.5
0.28,53.7
4.62,67.7
5.62,84.8
3.08,79.5
2.3,49.2
6.45,91.2
6.92,85.4
3.07,60.4
5.99,66.2
6.96,88.8
3.04,69.4
1.29,29.9
2.95,80.1
0.5,37.1
0.28,41.7
6.6,88.9
6.82,68.4
5.18,65.3
6.85,78.4
7.48,74.9
5.49,76.3
7.29,89.1
7.36,81.3
2.2,49.3
7.6,66.4
7.87,83.8
2.24,37.1
5.02,73.6
1.76,29.6
3.15,36.5
4.99,55.4
0.3,40.9
5.17,76
3.89,54.9
0.99,45.7
5.48,55.6
7.54,87.3
0.08,21.5
3.5,43
1.01,53.2
1.66,44.1
3.93,56.2
2.33,41.9
5.19,78.5
2.11,33.1
6.21,62.5
1.47,61.1
7.26,89.2
3.2,67.4
0.44,30.5
0.8,35.3
4.26,63.8
7.29,75.2
4.12,70.1
3.6,46.4
6.18,63
1.81,44.1
5.41,57.3
1.75,44
6.76,98.8
7.05,62.1
1.56,53.8
1.15,36.3
5.79,89.2
5.22,83.7
4.97,54.3
4.08,67.2
1.03,45.7
5.76,86.1
1.3,30.4
4.34,54
2.77,38.1
2.65,50.1
6.66,77.4
3.65,50.9
3.95,47.7
7.17,85.9
4.47,80.4
6.41,65.2
6.9,91.7
5.56,77.2
1.15,56.2
0.95,28.6
3.47,74.5
0.51,36.6
2.41,79.3
1.67,39.6
0.31,44.8
3.19,82.6
1.99,45.4
0.82,19.599
5.84,76.7
7.3,87
4.97,72.6
7.43,81.9
1.33,30.5
6.14,63.3
3.27,56.1
3.92,84.7
5.31,40.2
6.27,94
0.48,35.7
3.11,54.1
6.12,82.5
4.28,64
2.73,45.3
0.32,41
0.08,35.2
3.4,49.9
3.87,41.3
1.83,23.7
6.4,66.7
5.79,73.6
1.51,50.4
1.5,46.6
6.92,78.5
7.35,64.6
7.88,83.3
5.49,70.7
7.43,77.7
1.19,42.8
1.25,46.8
0.33,44.3
4.31,83.5
1.77,35.6
4.55,62.6
0.08,46.8
4.23,85
7.11,100
5.81,42.9
2.94,75.8
0.55,48.7
1.96,59
4.03,66.7
2.06,47.6
6.21,60.6
7.48,79.3
1.41,55.6
0.08,19.599
0.67,39.3
6.42,97.7
0.43,38.3
5.97,89.7
3.24,51.1
3.41,25.5
5.85,84.7
2.56,55.5
6.48,85
0.75,67.4
5.75,60.6
7.23,72.5
1.31,24.3
4.44,71.3
5.13,51.9
1.06,48.1
4.35,78.5
2.02,85.8
6.03,69.5
4.54,70
3.28,57.2
5.94,58.4
5.85,60.2
1.68,20.4
0.2,64.2
1.99,39.4
7.06,79.7
3.17,32.4
1.61,45.2
2.95,36.4
3.07,54
3.63,61.9
3.6,55.6
2.38,62.7
2.4,53.5
6.4,78.1
5.3,70.5
5.44,73.5
1.52,36.1
7.91,93.2
0.7,38.2
5.46,100
5.95,80.1
2.14,48
0.62,45.2
5.9,75.7
4.52,67.9
7.73,86.7
5.82,44.1
7.44,100
5.07,73.9
3.98,64.8
7.56,69.2
6.55,91
0.28,35.1
4.66,74
1.2,35.5
7.58,77.4
5.41,59.2
3.61,52.3
7.68,100
2.69,83.9
3.55,63.3
3.19,51.1
1.05,44.8
1.2,25.8
4.73,82.3
0.56,49.4
7.45,72.3
2.62,72.5
2.57,52
1.12,63.5
2.81,50.3
5.53,68.1
7.66,90
1.54,37.9
1.42,55
1.11,52
4.59,74
0.94,25.5
0.7,49.4
5.95,80.4
6.35,78.7
2.52,37.7
4.65,46.3
5.94,72.2
0.39,19.599
5.08,78.7
2.29,50.2
3.27,49.6
2.85,40.3
5.75,95.8
3.75,46.8
6.08,84.9
2.52,76.7
4.33,80.3
7.26,87.7
3.5,65.2
4.61,46.2
5.36,67.7
7.3,71.5
5.09,67.5
4.9,57.1
6.67,82.4
7.91,100
7.19,100
1,30.1
5.41,79.7
2.63,60
3.32,49
5.16,73.6
1.16,45.2
5.54,87.3
2.35,54.9
6.55,73.6
2.97,63.9
0.4,44.2
4.79,85.2
6,87.9
4.93,100
6.23,55.7
6.43,91.3
0.34,43
0.08,34.5
1.79,45.7
1.8,36.7
4.5,67.1
1.83,69.1
2.92,48.2
3.63,68.4
4.81,76.4
7.91,77.6
5.51,60.7
2.13,68
2.81,26.9
0.35,64
3.36,36.7
4.71,77.9
7.6,94.5
2.14,56.4
1.95,60.8
0.14,42.9
4.6,66.9
7.91,100
2.97,49.3
3.98,76.9
0.47,32.3
4.57,64.9
1.68,47.9
0.12,39.6
5.47,48.5
1.18,49.7
0.81,43.1
1.83,46.6
1.1,33.7
4.98,81.5
2.14,64.1
5.37,80.4
4.37,66.6
2.83,72.3
1.55,60.2
5.38,60.2
4.2,47.3
5.77,57.6
4.05,69.4
6.42,100
4.4,55.3
6.51,66.2
4.4,67.6
7.69,100
6.83,87.9
2.03,50.7
5.83,61
1.06,64.8
7.29,70.5
2.76,62.4
3.82,62.4
0.16,19.599
6.94,84.4
7.58,88
3.76,61.6
1.5,70.6
5.55,49.8
2.38,68.4
7.68,91.7
2.49,45.4
4.61,55.2
0.4,20.1
7.91,74.6
4.61,68.8
7.8,59.7
2.41,23.6
4.22,59.6
0.15,26.7
6.17,51.1
1.33,34
3.4,68.6
5.36,75.7
0.66,48.4
6.27,64.3
6.45,48.2
4.25,88
4.84,55.9
0.75,40.5
3.59,59.3
6.73,82.2
0.71,28.3
7.91,80.4
3.89,76.3
0.1,61
2.72,51.4
4,66.5
7.67,84
5.64,83.9
4.65,60.2
7.73,77.5
2.36,41.7
3.04,58.7
6.15,57.1
4.76,86.9
1.75,39.9
6.01,69.2
2.14,59.4
4.47,80.1
6.85,89.1
2.2,57.7
6.09,77.9
6.89,65.5
2.54,57.6
1.57,28.1
6.93,76.6
3.73,50.9
2.49,35.5
0.08,48.2
1.55,61.7
4.1,65
6.63,68.7
4.02,70
2.21,48.8
7.43,78.8
2.95,72.9
1.3,36.8
7.56,90.3
3.17,75.6
3.86,71.4
6.64,77.4
2.3,33
4.23,65.5
6.93,80.8
2.05,51.4
7.15,69.1
1.53,65.3
6.84,100
3.15,69.7
4.39,66.1
4.41,42.3
1.64,49.8
1.38,44.2
5.69,76.7
6.6,79
1.1,34.4
6.01,69.4
2.62,53.8
4.76,68.6
4.28,65.5
5.95,56
4.34,42.8
0.75,62.6
2.23,59.4
3.18,69.8
4.58,64.9
1.36,48.9
2.7,69.8
0.51,60.9
2.58,73.5
4.1,58.7
7.49,71.3
1.42,55.9
0.22,57.9
3.02,57.4
4.86,93.2
4.86,74.2
2.76,67.4
0.3,45.7
7.35,74.9
4.01,55.2
6.21,61.4
3.18,77.8
6.65,79.2
6.28,61.9
0.76,58.7
0.41,35.7
1.2,40.8
6.58,70.9
2.16,34.6
3.17,45.9
4.63,46.6
5.22,38.8
3.41,75
3.59,91.1
2.63,49.2
0.75,43.9
1.19,48.4
7.12,76.8
7.8,75
6.6,89.9
2.45,19.599
1.43,36
4.07,50.8
0.76,38.4
7.32,78.6
6.14,74.5
7.79,82.3
6.85,95.7
3.27,51.1
2.51,74.7
6.67,89.8
4.7,42.7
7.03,78.8
2.6,54.6
4.37,65.1
3.7,55.4
1.47,41.1
4.33,67.9
0.67,54.1
3,35.4
4.27,54.9
1.16,28.1
6.03,79.4
1.53,49.6
5.83,90.9
0.19,35.3
5.51,68.9
3.2,61.3
6.32,90
4.5,65.2
3.04,43.1
5.31,91.6
3.1,82.7
2.85,55.4
3.41,68.1
5.68,77.8
4.92,60.2
7.33,93.9
0.08,40.2
1.29,25.6
3.95,82
5.36,83
0.72,44.4
2.35,39.3
7.91,97.2
2.62,42.5
3.04,45.3
1.91,70.4
0.14,43.9
2.28,56.1
1.29,55.6
3.05,62.1
1.86,38.4
3.23,55.4
2.16,69.5
7.32,98.7
2.33,47.7
1.51,35.5
6.1,65.7
6.49,81
4.5,62.4
2.76,54.7
6.67,100
5.36,85.3
3.05,64.2
3.13,61.4
0.08,19.599
0.46,53.5
1.08,68.2
1.98,31.1
7.41,63.3
6.57,72.1
0.33,50.3
0.12,25.5
4.69,71.1
3.01,39
6.41,76.9
7.78,89.9
3.95,48.7
1.42,32.3
7.14,85
3.38,55.1
3.34,62.2
5.63,59.4
2.96,57
1.88,35.9
5.93,100
1.49,45.2
0.31,48.6
3.98,62.4
0.27,37
6.33,88.7
7.82,100
7.59,90.5
1.19,68.3
7.46,55.1
0.89,21.3
2.84,45.7
0.67,47
6.58,48.4
1.79,35.1
5.32,65.7
6.1,94.7
3.05,75.6
6.31,85.5
2.6,39.7
1.19,46.7
3.68,76.1
5.68,78.1
0.32,32.4
6.45,67.8
2.05,46.4
5.45,55.3
0.91,43.8
3.12,32.2
3.72,75.4
3.75,39.7
2.19,32.3
4.23,57
2.22,59.5
1.33,46.8
1.07,51.3
7.16,74.8
1.05,33.1
3.16,68.7
2.02,41.1
4.93,90
2.77,44.4
2.29,63.9
7.75,90.2
7.91,60.6
1.06,59.5
5.54,84.8
7.12,75.6
7.77,75.6
2.38,46.7
6.28,73.9
2.62,40.7
4.97,57.2
4.1,71.8
5.66,72.1
7.3,67
0.9,30.1
1.78,19.599
4.69,67.3
2.86,62.1
4.46,51.6
6.26,77.8
5.6,88.1
6.13,73.5
1.29,45.7
0.24,48.3
6.97,87
3.61,78.2
5.09,81.4
0.58,43.3
5.66,54.4
0.81,27.8
6.3,66.6
0.49,47.3
0.67,46.2
2.75,40.7
1.7,37.3
7.88,88.9
3.61,68.8
3.75,64.7
0.37,44.3
3.93,70.7
0.51,52.1
5.02,68
7.85,81.8
2.64,51.4
6.46,80.8
7.72,92.3
7.74,66
5.97,69.4
6.96,74
2.81,41.5
4.67,38
5.3,74
1.74,45.1
2.51,54
2.89,40.7
0.53,19.599
3.65,85.2
6.27,77
5.2,57.3
5,62.5
4.85,46.9
0.18,41.5
0.08,23.6
1.35,40.8
7.31,71.5
6.86,79
4.61,57.8
3.08,56.6
7.71,73.2
0.53,19.599
0.78,53.2
4.97,60.5
4.38,62.6
7.85,74
6.42,71.4
7.51,88.8
5.77,51.3
7.41,61.6
5.49,63.8
4.21,84.3
4.64,61.9
7.21,74.2
0.84,56.2
4.52,57
3.14,44.3
5.3,92.2
4.83,78.1
3.2,71
5.51,65.6
4.29,61.6
1.5,57
5.1,53
0.21,42.4
6.58,81.6
7.25,84.9
0.62,45.7
2.05,53
1.01,42.2
6.17,81.1
0.57,42.2
4.33,53.1
3.11,41.6
6.01,81.7
5.11,77
4.35,44
4.03,61.8
6.2,44.1
3.82,75.2
3.36,36.8
0.2,28.3
2.15,83.6
2.96,75.8
4.63,60.3
5.39,79.6
7.7,93
2.21,58
4.36,38.9
6.05,83.2
2.48,45.2
4.39,46.3
3.35,48.5
3.18,67.8
0.5,56.3
0.19,49.7
2.36,43.8
7.3,81
1.54,76
0.5,19.6
4.96,74
7.67,92
0.46,24.1
5.96,93.8
0.87,35.7
1.08,40.6
7.49,82
5.61,46.3
4.47,65.9
1.32,22.2
4.47,65.3
0.5,61.2
3.16,52.2
5.64,79.5
4.55,46.9
5.4,67.1
0.93,19.599
6.07,71.8
7.65,87.7
7.26,80.8
0.7,46.8
0.79,43.5
4.11,70.5
4.19,69.5
6.86,68.3
2.95,54
4.12,54.7
1.63,32.5
7.57,85.8
0.97,44.4
7.23,72.7
7.13,100
0.4,40.1
6.2,50.3
2.7,70.5
1.8,29
3.22,65.1
7.39,73
3.19,70.7
1.94,59.9
4.2,71.5
3.28,23.3
0.15,19.599
1.49,57
0.14,33.9
4.18,49.4
5.13,75.3
5.75,84.5
1.66,48.4
6.44,69.2
3.29,25.6
0.39,40
7.42,73
5.55,80.6
4.5,73.9
0.32,45.7
0.11,34.1
4.52,68.5
7.03,76.9
5.18,47.6
0.08,38.5
5.1,63.5
2.79,61.8
0.98,30.3
6.49,96.4
4.61,58.6
5.79,90.9
1.32,65.1
0.93,25.8
4.12,73.4
4.22,71.4
4.66,82.9
5.95,84.9
5.31,78.4
5.41,78
1.4,33.7
3.34,73.9
4.8,75.2
4.15,81.5
2.43,50.4
7.55,70.7
1.12,42.9
7.8,100
6.26,83.2
4.77,61.8
1.02,47.3
4.51,78.1
0.7,58.7
7.46,83.1
2.28,63.5
3.2,67.5
5.09,70.9
0.15,19.599
4.34,98.9
5.72,44.2
1.66,46.5
1.23,40.8
3.9,85.8
4.29,66.3
3.51,49.6
2.36,27.9
3.28,72.9
2.5,54.5
2,55.6
3.78,38.4
3.17,76
3.48,71.3
0.08,29
5.54,86
0.37,47.3
1.65,80.8
6.43,86.1
7.87,100
7.91,93.9
4.74,76.8
2.08,38.1
6.68,95.2
5.2,65.4
7.89,90.3
4.39,47.4
4.21,58
0.35,36.8
1.56,32.8
5.34,88.4
7.91,87.7
3.81,76.6
0.23,57.9
3.2,57.3
1.01,32.1
7.68,82.2
1.13,56.9
0.94,42.5
3.66,70.3
4.34,52.5
5.74,75.4
2.94,69.3
7.18,87.3
4.79,53.7
0.38,19.599
0.27,58.1
3.75,55.6
3.52,43.4
3.62,68.2
0.46,58.2
0.43,60
0.49,46.5
5.87,76.5
4.81,94
1.09,59.9
3.45,68
7.54,47
0.55,51.3
1.51,69.4
3.12,63.4
1.89,41.2
1.27,29
7.79,87.4
6.13,51.8
5.83,72.1
7.46,72.1
1.5,21.7
7.12,60.2
7.86,72.4
4.69,49.9
7.23,97
6.53,96.1
2.54,45.3
2.66,59.3
5.41,61.3
4.42,85.3
3.08,55.8
0.38,45.4
0.18,24.9
0.78,49.3
3.23,54.3
0.22,38.7
1.19,42.4
7.74,79
3.6,93.6
7.47,83.5
1.52,41.1
2.87,26
5.37,98.6
7.91,83.7
5.6,63.8
7.22,92.2
0.39,25.5
2.43,63.9
7.06,96.2
4.19,59.5
1.36,29
1.36,20.9
6.07,70
1.26,61.3
3.98,68.3
1.45,24.2
1.67,38.7
3.18,72
0.94,70.1
5.27,50
1.33,56.2
6.02,81
4.17,45.3
2.77,44.5
4.91,51.8
3.26,77.6
0.66,44.6
2.47,37.8
4.2,46.6
0.83,47.6
5.86,82.2
2.85,34
1.64,54.4
0.08,19.599
0.68,35.3
1.9,56.9
2.94,59.7
1.23,57.9
4.36,65.3
1.56,66.9
7.64,91.6
4.52,66.7
6.37,80.5
3.37,63
1.64,49.7
3.6,67.7
3.3,69.5
4.99,77.6
7.28,79.7
1.9,45.3
0.77,46.9
5.72,82.9
0.08,41.1
6.36,80
5.82,67.6
6.61,73.5
0.72,26.7
1.63,40.5
4.41,57.8
2.62,40.9
6.77,77.5
3.67,65.8
3.44,75.1
1.48,61.1
4.5,70.1
2.77,74.9
3.6,65.7
2.17,49.2
4.87,82.1
6.7,77.4
0.16,44
1.85,19.599
5.42,91.4
5.65,76
2.35,35
2.29,37.5
5.97,72.8
4.47,39.5
3.11,56.2
0.44,54.3
5.22,52.7
2.34,65.9
4.62,72.8
5.78,100
3.71,32.1
2.03,31.8
1.71,42.6
5.64,83.6
7.13,74.1
7.84,63.3
6.43,40.4
4.82,78.9
6.91,61.8
3.12,75.7
7.06,88.7
3.44,52.8
4.76,59.4
1.36,35.2
3.98,50
2.73,54.4
2.93,80
4.79,88.1
7.06,90
6.61,80
2.79,67.7
5.87,75.5
4.38,70
2.79,39.1
7.26,71.4
1.29,40.1
6.44,96.8
1.7,39.7
7.14,78.1
5.77,81.5
3.72,45.6
0.62,38.1
1.44,29.5
1.32,54.4
6.09,74.8
4.98,46.8
1.74,74.3
2.94,55.3
2.47,60.6
5.22,43.9
2.64,43.1
6.15,52.7
5.56,80.4
1.94,29.5
2.59,51.9
4.4,67.2
7.26,81.8
0.89,52.8
2.87,63.2
4.79,74.1
2.6,41.3
2.32,71.7
3.46,85.9
1.54,46.8
4.83,47
7.03,88.6
7.29,83.1
3.77,70
2.35,42.6
3.06,60.6
1.83,42.8
4.79,52.1
1.08,44.7
2.55,63
1.36,68
1.64,41.8
5.37,77.4
7.91,82.4
5.4,68.8
1.95,42.6
3.26,78.1
5.02,78.5
6.94,73.7
5.71,83.1
1.16,35.4
4.83,54.4
1.58,25.4
2.99,38.7
7.72,70
7.14,69.5
2.05,44.6
5.83,84.2
2.64,61.7
0.08,31.1
6.8,97.1
6.58,63.7
2.35,51.9
6.18,60.3
0.25,34.2
4.32,79.8
7.85,93.1
6.31,81.4
4.6,43.5
2.93,62.1
5.88,82.6
7.8,90.9
1.54,34.1
0.4,44
3.02,51.8
4.13,66.6
1.96,43.8
4.93,38.7
2.45,72.6
7.86,69.4
2.12,60.3
6.42,60.8
7.72,74.2
4,68.6
1.59,24.3
7.12,69.3
3.22,70.5
4.35,68.7
0.39,24.2
2.78,48.8
4.45,47.6
5.54,79.7
7.61,75.2
4.67,79.3
2.17,50.2
4.46,60.2
0.57,21.2
1.18,36.9
2.81,57.6
0.18,52.4
0.6,37.9
0.08,48.7
1.45,65
6.6,40.8
2.81,57.6
7.22,87.7
7.08,100
6.91,78
1.69,58.4
2.74,44
3.75,44.7
3.45,55.4
0.64,32.4
1.91,52.8
4.96,56.5
5.41,100
2.92,67.6
2.38,66.9
4.69,51.1
5.31,76.6
5.69,82.7
6.49,79.2
4.67,71.3
3.03,53.6
2.78,62.8
0.27,28.5
3.33,60.3
6.95,100
5.02,79.5
4.74,78.2
1.79,49.4
4.77,67.2
1.44,45.6
2.73,41.2
4.68,67.8
0.36,32
2.49,50.4
0.71,45.6
1.31,31.4
2.82,77.2
5.54,84.9
2.14,47.5
0.16,60.9
3.19,70.3
1.77,51.6
6.23,70
6.58,84.4
5.37,77.3
4.9,74.4
5.84,89.1
3.01,49.5
5.21,68
3.36,76.8
3.44,50.6
6.31,87.2
6.33,71.5
3.2,68.6
7.5,96.9
4.33,74.7
3.9,64.4
4.01,49.3
6.23,90.2
7.74,76
5.52,75.8
2.73,92.4
4.13,51.7
2.46,40.1
5.23,74
7.91,62
6.92,82.9
3.78,74.1
2.74,68
3.62,72.1
2.53,42.4
7.91,100
1.62,79.2
6.48,60.1
3.31,49.4
5.21,64.8
7.38,86
4.74,64.7
4.93,85.7
0.29,65.4
1.03,56.5
4.32,46.1
2.97,53.2
4.87,55.9
3.07,48.9
1.4,67.2
6.37,65.3
6.76,100
7.74,60.6
1.61,57.5
2.49,40.4
2.25,33.2
7.44,85.3
4.78,82.4
7.38,73.1
7.12,88.7
1.96,34.1
3.42,38.3
3.31,37
3.9,55.5
7.91,82.9
1.39,39.9
6.18,75.5
1.82,19.599
5.92,69.4
1.62,62.7
4.22,46.6
5.34,85.3
3.46,52.6
7.73,79.5
5.64,84.1
1.26,35.9
2.98,85.5
2.51,61.6
2.36,59.5
1.69,40.6
1.49,28.6
6.96,75.1
7.91,80.2
1.28,59.8
6.33,68.4
1.82,40.2
4.17,73.4
1.58,61.7
2.17,37.6
3.29,74.6
5.64,74.6
3.79,56.5
6.48,75.2
0.77,37.1
4.57,60.9
0.85,44
0.94,57.6
2.47,42.4
0.84,28.9
6.2,61.8
4.06,65.7
5.16,74.9
0.45,36.9
1.8,48.9
4.19,57
0.66,48
1.28,24.4
0.18,42
7.29,87.1
3.45,75.9
0.36,38.2
3.68,91.7
7.1,75.1
1.52,50.8
1.9,63
7.86,77.4
6.83,79.6
4.39,76.3
1.49,40.3
1.76,45.8
6.89,100
5.4,48.7
2.81,44.8
0.21,24.4
1.09,34.6
5.83,74.7
5.19,64.8
2.87,59.9
4.74,64.8
6.04,69.4
5.15,69.9
1.92,21.1
7.61,85.9
0.19,39.8
4.45,61.5
1.79,64.5
5.66,78.7
4.49,62.7
1.57,53.6
4.05,43.1
4.16,41.5
3.36,73.5
0.34,36.1
1.65,54.5
7.75,77.6
1.51,67.1
3.67,39
2.35,62.4
6.05,60.8
4.62,81.7
5.72,78.1
5.1,64.4
4.03,84.6
7.68,89.6
5.63,66.9
5.51,76.7
5.52,81.3
3.73,33.1
5.14,61.5
4.84,70.8
7.11,79.4
7.83,79.7
3.86,62.6
4.81,65.1
2.32,62.7
6.76,83.8
5.69,82.3
7.39,84.1
4.84,56.3
5.67,60.5
0.76,41.9
4.85,100
3.01,83.7
4.06,55.6
2.61,34.4
2.3,37.4
6.57,81.5
4.46,56.9
2.03,26.8
6.13,100
0.6,19.599
2.35,53.1
2.69,26.7
1.42,48.9
6.74,62.5
5.39,91.7
5.36,75.9
4.74,40
3.03,45.4
5.27,41.1
5.89,85.3
4.31,53.3
3.77,88.5
1.79,36.5
0.67,36.3
0.33,33.2
5.71,86.2
2.79,47.2
5.67,41.2
4.06,100
3.58,85
5.03,69.5
1.47,19.599
7.84,85
2.64,57.5
6.15,53.9
1.98,36.8
3.74,59.8
3.99,87.7
2.45,39
2.79,76.9
3.48,33.8
6.69,98.4
4,65.8
0.71,58.7
1.73,66.7
7.89,79.7
0.72,38.8
5.18,71.9
1.69,39.6
3.46,78
2.86,56.1
7.82,59.4
4.41,63
2,55.7
4.83,67.8
0.57,54.2
7.41,85.5
2.75,38.7
7.07,100
6.47,77.1
1.49,61.6
7.7,72.6
7.91,97.2
6.44,91.4
3.61,84.8
5.38,59.4
0.65,51.8
7.37,81.7
1.77,65.1
5.73,47.3
6.41,99.5
7.76,84.8
6.59,50.2
6.54,100
5.64,69.9
4.61,55.2
0.34,28.2
7.78,100
3.59,58.3
6.37,77.7
3.02,45.1
3.65,62.2
3.7,99.7
7.91,87.3
1.69,36.2
4.01,68.6
1.24,44.5
3.95,41.2
4.37,65.5
1.09,20
5.59,77.6
6.62,100
6.53,97.2
5.83,68.4
1.13,65.6
4.97,73.4
5.59,58.2
6.07,81
5.68,77.8
5.03,65.7
5.82,72.4
6.82,94.1
4.55,62.2
1.16,28.3
6.53,78.1
5.29,95.7
5.49,56
2.35,51.2
1.2,60.5
6.25,80.5
0.4,19.599
3.22,67.5
4.07,50.3
0.14,60.5
4.78,59.4
0.96,56.7
1.93,39.6
7.91,97.7
4.48,66.1
7.75,86.9
3.94,86.2
6.43,80.4
0.3,29.3
2.33,55.1
2.27,45.8
0.56,43.9
7.62,65.3
4.04,53.8
4.74,62.4
4.16,36.4
1.99,71.6
7.39,88.8
5.35,58.2
0.99,43
3.69,64.5
0.08,24.3
5.4,86
4.19,82.9
7.23,100
7.58,79
0.79,38.3
0.72,38.2
7.19,90.8
4.1,62.5
3.76,49.9
4.57,53.5
3.73,84.8
4.91,72.6
7.59,59
4.85,67.4
2.57,49.4
1.71,37.2
7.73,100
4.64,69.3
4.53,83.8
0.27,40.9
7.35,91.5
3.76,29.2
7.91,93.2
1.34,59.9
2.61,57.7
1.68,32.3
3.03,38.7
7.81,67.3
3.32,47.7
6.62,100
6.04,78.5
2.38,63.5
4.64,64.8
6.81,83.9
4.89,92.8
2.12,58.7
6.91,87.3
4.45,61.4
7.84,79.8
5.25,58.4
3.59,63.2
3.49,63.6
7.04,100
7.84,97.6
3.28,51.6
1.3,48.3
0.32,71.6
2.58,71.1
2.74,47.1
3.41,54.5
1.16,61
3.94,50.5
7.55,87.9
1.86,38.9
5.48,70.2
0.3,57.6
5.15,77.3
7.5,99.4
2.26,70.8
6.53,97.8
0.66,75.7
2.87,63.5
0.08,52.2
2.84,58.4
2.48,73.1
5.54,64.6
2.36,53.7
6.58,91
2.33,64.7
1.79,57.6
3.96,57.9
5.25,67.3
7.11,62.3
6.51,54.5
4.2,70.2
7.83,94.3
2.37,35.6
7.91,100
3.08,43.8
2.1,49.2
3.06,45.9
4.69,55.5
3.79,57.7
0.4,32.7
2.85,52.6
3.93,60.7
5.31,47.5
7.62,88.8
7.65,91.1
4.11,63.1
4.55,40.9
5.58,65.7
6.68,69.9
5.96,74.6
5.76,79.9
3.58,64.3
6.95,64.1
5.3,84.5
1.27,47.6
4.79,73.5
2.48,45.4
1.62,39.1
5.19,62.4
5.14,68.2
7.64,54.8
7.81,80.6
3.27,45.5
1.43,39.7
1.12,39.7
7.79,86.1
3.17,64.5
2.74,49
4.97,69.8
0.46,38.5
5.17,60.6
7.01,91.2
5.79,78.4
3.34,26.4
0.93,48.4
1.93,56.1
2.12,41.6
3.08,71.2
1.07,49.7
4.61,39.2
2.93,44.2
3.97,40.8
2.28,49.1
3.63,60.2
5.7,84.1
0.71,38.5
4.08,43.6
4.95,63.5
5.34,70.3
7.38,92.4
6.25,90.7
5.91,67.3
6.94,92.3
7.32,63
6.71,76.1
4.91,74.9
6.74,77.7
2.61,49.4
7.62,78
1.39,74.7
1.83,22
1.27,45.5
6.22,79.3
3.48,64.6
5.9,86.8
4.08,54.4
3.23,52.4
7.17,67.6
3.46,76.9
